ts,open,high,low,close,vol,dt
1777754700000,2309.59,2310.83,2309.3,2310.4,28529.12,2026-05-02 20:45:00
1777755600000,2310.4,2311.12,2309.93,2309.93,44505.89,2026-05-02 21:00:00
1777756500000,2309.94,2312.7,2309.93,2312.04,41413.06,2026-05-02 21:15:00
1777757400000,2312.05,2343.56,2312.05,2327.74,1458974.18,2026-05-02 21:30:00
1777758300000,2327.75,2330.47,2323.68,2324.61,300522.97,2026-05-02 21:45:00
1777759200000,2324.61,2327.32,2322.0,2324.79,187890.34,2026-05-02 22:00:00
1777760100000,2324.8,2325.0,2317.0,2318.04,226101.74,2026-05-02 22:15:00
1777761000000,2318.05,2324.33,2318.04,2320.78,137290.01,2026-05-02 22:30:00
1777761900000,2320.78,2327.4,2320.0,2326.01,235835.79,2026-05-02 22:45:00
1777762800000,2326.0,2326.01,2321.0,2321.61,207485.37,2026-05-02 23:00:00
1777763700000,2321.61,2322.46,2320.14,2321.85,101742.63,2026-05-02 23:15:00
1777764600000,2321.85,2322.66,2316.23,2317.23,121641.8,2026-05-02 23:30:00
1777765500000,2317.23,2317.94,2312.04,2316.25,191397.03,2026-05-02 23:45:00
1777766400000,2316.24,2316.93,2311.08,2312.68,203131.9,2026-05-03 00:00:00
1777767300000,2312.68,2315.31,2307.51,2315.13,282231.52,2026-05-03 00:15:00
1777768200000,2315.13,2316.29,2312.61,2312.88,85464.92,2026-05-03 00:30:00
1777769100000,2312.87,2314.05,2309.61,2313.04,184404.55,2026-05-03 00:45:00
1777770000000,2313.05,2313.5,2303.95,2308.5,267359.43,2026-05-03 01:00:00
1777770900000,2308.5,2309.65,2303.46,2306.47,219255.23,2026-05-03 01:15:00
1777771800000,2306.47,2306.48,2302.0,2303.9,240768.77,2026-05-03 01:30:00
1777772700000,2303.89,2305.61,2302.41,2302.79,154843.4,2026-05-03 01:45:00
1777773600000,2302.8,2305.81,2297.24,2301.79,353797.83,2026-05-03 02:00:00
1777774500000,2301.78,2302.8,2298.3,2298.53,181208.65,2026-05-03 02:15:00
1777775400000,2298.53,2301.64,2298.27,2299.59,122278.64,2026-05-03 02:30:00
1777776300000,2299.59,2303.26,2299.21,2302.32,162993.6,2026-05-03 02:45:00
1777777200000,2302.32,2302.99,2299.27,2299.41,109267.29,2026-05-03 03:00:00
1777778100000,2299.41,2300.6,2298.53,2299.37,86152.84,2026-05-03 03:15:00
1777779000000,2299.36,2303.02,2299.0,2299.63,112434.72,2026-05-03 03:30:00
1777779900000,2299.63,2301.47,2299.63,2301.0,88420.8,2026-05-03 03:45:00
1777780800000,2301.0,2301.67,2296.36,2299.89,241658.09,2026-05-03 04:00:00
1777781700000,2299.89,2303.33,2299.65,2303.03,105226.67,2026-05-03 04:15:00
1777782600000,2303.02,2303.71,2300.59,2300.78,93366.92,2026-05-03 04:30:00
1777783500000,2300.78,2301.61,2299.7,2300.4,41810.02,2026-05-03 04:45:00
1777784400000,2300.39,2304.03,2300.29,2302.98,69838.8,2026-05-03 05:00:00
1777785300000,2302.98,2303.56,2301.43,2301.8,51061.22,2026-05-03 05:15:00
1777786200000,2301.81,2302.34,2300.71,2300.71,44558.24,2026-05-03 05:30:00
1777787100000,2300.7,2303.33,2300.43,2303.14,49934.41,2026-05-03 05:45:00
1777788000000,2303.14,2303.14,2300.41,2300.41,60857.17,2026-05-03 06:00:00
1777788900000,2300.4,2300.95,2298.5,2299.99,96873.23,2026-05-03 06:15:00
1777789800000,2299.99,2301.43,2299.99,2300.69,38136.66,2026-05-03 06:30:00
1777790700000,2300.69,2305.65,2300.68,2303.27,134760.72,2026-05-03 06:45:00
1777791600000,2303.27,2310.75,2303.27,2306.7,343364.86,2026-05-03 07:00:00
1777792500000,2306.7,2311.99,2306.63,2310.11,162611.66,2026-05-03 07:15:00
1777793400000,2310.11,2313.55,2309.48,2309.48,215601.72,2026-05-03 07:30:00
1777794300000,2309.49,2310.47,2307.65,2308.47,128974.03,2026-05-03 07:45:00
1777795200000,2308.46,2311.88,2308.08,2310.01,79687.08,2026-05-03 08:00:00
1777796100000,2310.0,2310.49,2307.51,2307.57,55183.09,2026-05-03 08:15:00
1777797000000,2307.58,2309.48,2306.26,2309.0,64992.79,2026-05-03 08:30:00
1777797900000,2309.0,2310.0,2307.19,2307.19,33854.29,2026-05-03 08:45:00
1777798800000,2307.2,2308.39,2306.5,2307.52,77266.49,2026-05-03 09:00:00
