ts,open,high,low,close,vol,dt
1777230000000,2361.85,2367.1,2359.54,2365.64,1509.421748,2026-04-26 19:00:00
1777230900000,2365.8,2376.2,2363.03,2365.65,3484.892753,2026-04-26 19:15:00
1777231800000,2365.65,2366.32,2363.3,2365.73,364.492284,2026-04-26 19:30:00
1777232700000,2365.72,2370.9,2365.53,2367.49,461.188484,2026-04-26 19:45:00
1777233600000,2367.5,2370.47,2365.47,2365.47,378.144469,2026-04-26 20:00:00
1777234500000,2365.48,2367.59,2364.54,2366.66,356.053281,2026-04-26 20:15:00
1777235400000,2366.67,2372.94,2365.37,2366.35,860.892138,2026-04-26 20:30:00
1777236300000,2366.35,2367.22,2362.08,2362.44,561.822501,2026-04-26 20:45:00
1777237200000,2362.52,2369.0,2362.1,2366.1,1088.244729,2026-04-26 21:00:00
1777238100000,2366.06,2367.9,2365.2,2365.2,270.18701,2026-04-26 21:15:00
1777239000000,2365.19,2365.31,2351.13,2357.44,1673.121331,2026-04-26 21:30:00
1777239900000,2357.44,2370.4,2348.28,2364.42,2328.48971,2026-04-26 21:45:00
1777240800000,2364.41,2371.39,2362.7,2370.56,1040.188279,2026-04-26 22:00:00
1777241700000,2370.56,2380.0,2367.46,2368.01,2447.112928,2026-04-26 22:15:00
1777242600000,2367.95,2367.95,2353.45,2360.68,1534.93789,2026-04-26 22:30:00
1777243500000,2360.68,2366.44,2360.03,2361.94,343.4503,2026-04-26 22:45:00
1777244400000,2361.93,2362.17,2356.82,2361.24,552.920357,2026-04-26 23:00:00
1777245300000,2361.23,2368.29,2359.3,2361.51,855.983434,2026-04-26 23:15:00
1777246200000,2361.45,2372.64,2358.67,2372.56,1707.995308,2026-04-26 23:30:00
1777247100000,2372.57,2378.3,2368.07,2369.35,1662.749451,2026-04-26 23:45:00
1777248000000,2369.36,2375.86,2365.83,2366.58,732.751893,2026-04-27 00:00:00
1777248900000,2366.48,2367.9,2358.84,2362.81,1093.633177,2026-04-27 00:15:00
1777249800000,2362.82,2374.59,2360.41,2372.28,778.037809,2026-04-27 00:30:00
1777250700000,2372.28,2392.0,2370.72,2389.83,6288.94478,2026-04-27 00:45:00
1777251600000,2390.0,2404.42,2386.48,2387.0,5616.588303,2026-04-27 01:00:00
1777252500000,2387.07,2387.18,2377.51,2382.77,1309.182256,2026-04-27 01:15:00
1777253400000,2382.76,2389.08,2379.5,2386.79,798.099195,2026-04-27 01:30:00
1777254300000,2386.8,2397.05,2386.8,2394.49,4428.637497,2026-04-27 01:45:00
1777255200000,2394.78,2395.88,2387.5,2390.25,644.016765,2026-04-27 02:00:00
1777256100000,2390.26,2394.21,2388.17,2393.03,523.54097,2026-04-27 02:15:00
1777257000000,2393.07,2396.99,2390.86,2392.09,681.269789,2026-04-27 02:30:00
1777257900000,2392.09,2396.0,2391.73,2392.32,438.171519,2026-04-27 02:45:00
1777258800000,2392.32,2398.3,2390.59,2395.88,941.139351,2026-04-27 03:00:00
1777259700000,2395.88,2398.93,2393.31,2397.97,558.70781,2026-04-27 03:15:00
1777260600000,2397.97,2400.5,2394.86,2399.99,1540.64106,2026-04-27 03:30:00
1777261500000,2400.0,2400.41,2394.06,2394.61,479.115001,2026-04-27 03:45:00
1777262400000,2394.61,2396.0,2389.67,2390.89,856.385331,2026-04-27 04:00:00
1777263300000,2390.83,2392.0,2388.4,2391.12,1194.427258,2026-04-27 04:15:00
1777264200000,2391.12,2392.29,2386.88,2387.61,1067.271046,2026-04-27 04:30:00
1777265100000,2387.61,2388.11,2380.5,2382.86,1243.528282,2026-04-27 04:45:00
1777266000000,2382.88,2383.53,2362.86,2363.06,3324.129485,2026-04-27 05:00:00
1777266900000,2363.07,2363.38,2328.88,2334.51,13044.750984,2026-04-27 05:15:00
1777267800000,2334.5,2336.1,2320.0,2325.81,4262.04025,2026-04-27 05:30:00
1777268700000,2325.67,2327.19,2318.95,2323.29,2352.88163,2026-04-27 05:45:00
1777269600000,2323.29,2324.99,2317.54,2323.44,1505.965553,2026-04-27 06:00:00
1777270500000,2323.46,2328.92,2321.6,2325.94,1820.090945,2026-04-27 06:15:00
1777271400000,2325.74,2325.74,2312.59,2319.15,1588.280871,2026-04-27 06:30:00
1777272300000,2319.19,2324.32,2318.83,2321.03,764.886695,2026-04-27 06:45:00
1777273200000,2321.01,2323.93,2317.67,2318.29,816.071814,2026-04-27 07:00:00
1777274100000,2318.53,2321.59,2315.18,2320.0,689.255735,2026-04-27 07:15:00
1777275000000,2319.99,2321.28,2316.0,2320.69,1404.120244,2026-04-27 07:30:00
